time,t_air_c,u10_ms,v10_ms,u100_ms,v100_ms,ghi_wm2
2024-09-25 12:00:00+00:00,3.67,-1.12,0.504,-1.619,0.728,241.6
2024-09-25 13:00:00+00:00,3.68,-1.104,0.086,-1.596,0.124,320.0
2024-09-25 14:00:00+00:00,5.79,-1.043,-0.251,-1.507,-0.363,164.9
2024-09-25 15:00:00+00:00,4.81,-0.786,-0.543,-1.136,-0.785,171.4
2024-09-25 16:00:00+00:00,2.77,-0.485,-0.724,-0.7,-1.047,120.4
2024-09-25 17:00:00+00:00,2.18,-0.171,-0.936,-0.248,-1.353,39.2
2024-09-25 18:00:00+00:00,4.2,0.207,-0.933,0.299,-1.348,0.0
2024-09-25 19:00:00+00:00,6.69,0.607,-0.845,0.877,-1.222,0.0
2024-09-25 20:00:00+00:00,6.77,0.962,-0.616,1.39,-0.89,0.0
2024-09-25 21:00:00+00:00,6.88,1.194,-0.287,1.726,-0.415,0.0
2024-09-25 22:00:00+00:00,7.68,1.267,-0.022,1.831,-0.032,0.0
2024-09-25 23:00:00+00:00,6.81,1.316,0.264,1.902,0.381,0.0
2024-09-26 00:00:00+00:00,8.15,1.182,0.531,1.709,0.768,0.0
2024-09-26 01:00:00+00:00,8.59,1.602,1.071,2.315,1.548,0.0
2024-09-26 02:00:00+00:00,10.05,1.65,1.538,2.384,2.223,0.0
2024-09-26 03:00:00+00:00,7.16,1.31,1.496,1.894,2.162,0.0
2024-09-26 04:00:00+00:00,4.45,1.379,2.111,1.994,3.051,0.0
2024-09-26 05:00:00+00:00,6.6,1.177,2.184,1.701,3.157,0.0
2024-09-26 06:00:00+00:00,8.19,0.668,1.921,0.966,2.777,0.0
2024-09-26 07:00:00+00:00,9.0,0.491,1.922,0.71,2.778,52.8
2024-09-26 08:00:00+00:00,10.37,0.314,2.091,0.453,3.023,195.4
2024-09-26 09:00:00+00:00,9.1,0.039,2.072,0.056,2.995,240.9
2024-09-26 10:00:00+00:00,8.67,-0.267,2.016,-0.386,2.914,114.1
2024-09-26 11:00:00+00:00,3.87,-0.591,2.384,-0.854,3.445,91.8
2024-09-26 12:00:00+00:00,4.01,-0.876,2.248,-1.266,3.249,95.4
2024-09-26 13:00:00+00:00,4.18,-1.714,2.576,-2.478,3.724,91.8
2024-09-26 14:00:00+00:00,7.16,-3.012,2.643,-4.353,3.821,81.3
2024-09-26 15:00:00+00:00,7.26,-3.713,1.837,-5.367,2.656,64.7
2024-09-26 16:00:00+00:00,7.19,-4.99,0.754,-7.213,1.09,43.0
2024-09-26 17:00:00+00:00,8.9,-5.097,-0.762,-7.367,-1.102,17.7
2024-09-26 18:00:00+00:00,8.33,-4.055,-1.692,-5.862,-2.445,0.0
2024-09-26 19:00:00+00:00,7.61,-3.773,-2.92,-5.454,-4.22,0.0
2024-09-26 20:00:00+00:00,7.48,-2.792,-4.406,-4.036,-6.368,0.0
2024-09-26 21:00:00+00:00,7.3,-0.834,-4.259,-1.205,-6.156,0.0
2024-09-26 22:00:00+00:00,8.57,0.853,-4.424,1.234,-6.395,0.0
2024-09-26 23:00:00+00:00,7.18,3.167,-4.335,4.578,-6.266,0.0
2024-09-27 00:00:00+00:00,8.96,4.579,-3.307,6.618,-4.779,0.0
2024-09-27 01:00:00+00:00,8.08,4.586,-1.002,6.629,-1.448,0.0
2024-09-27 02:00:00+00:00,11.45,4.062,0.627,5.872,0.906,0.0
2024-09-27 03:00:00+00:00,8.41,4.253,1.976,6.147,2.856,0.0
2024-09-27 04:00:00+00:00,7.77,4.015,3.082,5.803,4.455,0.0
2024-09-27 05:00:00+00:00,5.42,3.104,3.155,4.487,4.56,0.0
2024-09-27 06:00:00+00:00,8.02,2.871,3.661,4.149,5.291,0.0
2024-09-27 07:00:00+00:00,7.61,2.064,3.148,2.984,4.55,59.9
2024-09-27 08:00:00+00:00,4.89,1.912,3.24,2.764,4.683,151.9
2024-09-27 09:00:00+00:00,3.02,1.796,2.827,2.596,4.087,127.8
2024-09-27 10:00:00+00:00,2.97,2.266,3.107,3.276,4.492,121.5
2024-09-27 11:00:00+00:00,3.25,2.694,3.091,3.894,4.468,165.3
2024-09-27 12:00:00+00:00,2.61,3.999,4.3,5.78,6.216,283.9
2024-09-27 13:00:00+00:00,3.05,4.298,4.449,6.212,6.43,272.9
2024-09-27 14:00:00+00:00,3.92,4.227,4.371,6.11,6.319,79.9
2024-09-27 15:00:00+00:00,1.62,3.516,3.15,5.083,4.553,63.2
2024-09-27 16:00:00+00:00,2.61,3.182,2.238,4.6,3.235,41.5
2024-09-27 17:00:00+00:00,2.58,2.971,1.694,4.295,2.449,16.3
2024-09-27 18:00:00+00:00,5.22,2.795,1.114,4.04,1.61,0.0
2024-09-27 19:00:00+00:00,4.07,2.471,0.638,3.571,0.923,0.0
2024-09-27 20:00:00+00:00,3.55,3.015,0.478,4.358,0.691,0.0
2024-09-27 21:00:00+00:00,2.31,3.116,0.329,4.505,0.476,0.0
2024-09-27 22:00:00+00:00,5.21,3.053,-0.001,4.413,-0.002,0.0
2024-09-27 23:00:00+00:00,6.08,4.329,-0.472,6.258,-0.682,0.0
2024-09-28 00:00:00+00:00,7.39,5.145,-1.332,7.437,-1.926,0.0
2024-09-28 01:00:00+00:00,6.19,3.944,-1.843,5.7,-2.664,0.0
2024-09-28 02:00:00+00:00,4.63,3.53,-2.036,5.102,-2.943,0.0
2024-09-28 03:00:00+00:00,8.31,3.53,-2.528,5.103,-3.655,0.0
2024-09-28 04:00:00+00:00,7.97,3.122,-2.924,4.513,-4.226,0.0
2024-09-28 05:00:00+00:00,5.96,2.46,-2.709,3.556,-3.915,0.0
2024-09-28 06:00:00+00:00,7.03,2.123,-2.805,3.068,-4.054,0.0
2024-09-28 07:00:00+00:00,7.39,2.213,-3.556,3.198,-5.14,63.2
2024-09-28 08:00:00+00:00,3.77,1.897,-4.604,2.742,-6.655,182.1
2024-09-28 09:00:00+00:00,3.05,1.132,-5.911,1.636,-8.544,280.7
2024-09-28 10:00:00+00:00,1.45,0.103,-5.174,0.149,-7.478,356.3
2024-09-28 11:00:00+00:00,2.49,-0.869,-6.533,-1.255,-9.443,403.8
2024-09-28 12:00:00+00:00,0.72,-1.549,-6.304,-2.239,-9.111,420.0
2024-09-28 13:00:00+00:00,-2.31,-1.731,-4.77,-2.502,-6.894,361.8
2024-09-28 14:00:00+00:00,-2.04,-2.504,-5.458,-3.619,-7.889,257.7
2024-09-28 15:00:00+00:00,0.23,-2.768,-4.849,-4.001,-7.009,193.4
2024-09-28 16:00:00+00:00,-2.58,-3.551,-4.595,-5.132,-6.642,182.1
2024-09-28 17:00:00+00:00,-2.18,-3.424,-3.667,-4.949,-5.3,63.2
2024-09-28 18:00:00+00:00,-0.61,-4.417,-3.378,-6.385,-4.882,0.0
2024-09-28 19:00:00+00:00,3.16,-6.356,-3.289,-9.188,-4.754,0.0
2024-09-28 20:00:00+00:00,5.73,-5.851,-2.071,-8.458,-2.994,0.0
2024-09-28 21:00:00+00:00,6.82,-6.125,-1.665,-8.854,-2.406,0.0
2024-09-28 22:00:00+00:00,9.4,-5.648,-1.37,-8.164,-1.98,0.0
2024-09-28 23:00:00+00:00,10.88,-6.643,-1.292,-9.602,-1.867,0.0
2024-09-29 00:00:00+00:00,12.25,-9.166,-1.314,-13.249,-1.9,0.0
2024-09-29 01:00:00+00:00,12.71,-9.377,-0.676,-13.554,-0.977,0.0
2024-09-29 02:00:00+00:00,12.35,-7.087,0.683,-10.243,0.987,0.0
2024-09-29 03:00:00+00:00,10.61,-5.677,1.217,-8.206,1.759,0.0
2024-09-29 04:00:00+00:00,8.0,-3.993,1.242,-5.772,1.795,0.0
2024-09-29 05:00:00+00:00,11.19,-3.979,1.446,-5.751,2.09,0.0
2024-09-29 06:00:00+00:00,8.24,-3.945,1.847,-5.703,2.67,0.0
2024-09-29 07:00:00+00:00,7.79,-3.306,1.949,-4.779,2.817,60.8
2024-09-29 08:00:00+00:00,9.23,-3.312,2.41,-4.787,3.483,175.5
2024-09-29 09:00:00+00:00,9.98,-4.083,3.816,-5.901,5.516,229.1
2024-09-29 10:00:00+00:00,6.41,-4.411,4.83,-6.376,6.982,274.7
2024-09-29 11:00:00+00:00,4.99,-5.308,5.676,-7.672,8.205,221.9
2024-09-29 12:00:00+00:00,2.02,-5.981,5.492,-8.644,7.938,90.9
2024-09-29 13:00:00+00:00,1.63,-5.719,3.876,-8.267,5.602,87.4
2024-09-29 14:00:00+00:00,1.74,-5.393,2.484,-7.795,3.591,76.9
2024-09-29 15:00:00+00:00,3.76,-5.834,1.449,-8.432,2.094,60.3
2024-09-29 16:00:00+00:00,2.85,-6.017,0.111,-8.697,0.161,38.6
2024-09-29 17:00:00+00:00,4.55,-5.875,-0.763,-8.492,-1.102,13.4
2024-09-29 18:00:00+00:00,6.79,-5.63,-1.93,-8.138,-2.79,0.0
2024-09-29 19:00:00+00:00,6.67,-4.602,-2.645,-6.652,-3.824,0.0
2024-09-29 20:00:00+00:00,8.35,-3.178,-2.878,-4.594,-4.16,0.0
2024-09-29 21:00:00+00:00,8.15,-2.648,-3.029,-3.828,-4.379,0.0
2024-09-29 22:00:00+00:00,8.6,-1.968,-3.187,-2.844,-4.607,0.0
2024-09-29 23:00:00+00:00,7.61,-1.11,-4.605,-1.604,-6.657,0.0
2024-09-30 00:00:00+00:00,8.31,0.495,-4.505,0.716,-6.512,0.0
2024-09-30 01:00:00+00:00,7.75,2.217,-4.151,3.205,-6.0,0.0
2024-09-30 02:00:00+00:00,8.99,3.131,-3.064,4.526,-4.429,0.0
2024-09-30 03:00:00+00:00,11.79,3.643,-2.086,5.265,-3.015,0.0
2024-09-30 04:00:00+00:00,13.32,4.129,-0.753,5.969,-1.089,0.0
2024-09-30 05:00:00+00:00,12.02,5.033,0.485,7.275,0.701,0.0
2024-09-30 06:00:00+00:00,10.39,4.908,2.241,7.094,3.239,0.0
2024-09-30 07:00:00+00:00,10.82,3.652,3.275,5.279,4.733,11.9
2024-09-30 08:00:00+00:00,9.3,2.316,3.987,3.347,5.763,37.2
2024-09-30 09:00:00+00:00,9.59,1.082,4.798,1.564,6.936,58.8
2024-09-30 10:00:00+00:00,9.87,-0.361,5.396,-0.521,7.8,149.4
2024-09-30 11:00:00+00:00,8.97,-1.426,4.878,-2.062,7.051,85.9
2024-09-30 12:00:00+00:00,9.92,-1.892,4.604,-2.735,6.655,95.0
2024-09-30 13:00:00+00:00,6.72,-2.106,4.0,-3.044,5.782,315.6
2024-09-30 14:00:00+00:00,5.08,-1.647,2.706,-2.381,3.911,286.3
2024-09-30 15:00:00+00:00,6.13,-2.139,2.83,-3.091,4.09,164.3
2024-09-30 16:00:00+00:00,4.96,-2.597,2.838,-3.754,4.102,37.9
2024-09-30 17:00:00+00:00,2.65,-2.761,2.539,-3.991,3.67,19.2
2024-09-30 18:00:00+00:00,7.05,-2.874,2.127,-4.155,3.074,0.0
2024-09-30 19:00:00+00:00,7.91,-3.008,1.88,-4.348,2.718,0.0
2024-09-30 20:00:00+00:00,11.58,-3.205,1.371,-4.633,1.982,0.0
2024-09-30 21:00:00+00:00,9.51,-3.72,1.185,-5.377,1.713,0.0
2024-09-30 22:00:00+00:00,11.55,-3.035,0.722,-4.387,1.044,0.0
2024-09-30 23:00:00+00:00,12.23,-2.948,0.641,-4.261,0.927,0.0
2024-10-01 00:00:00+00:00,13.22,-3.346,0.541,-4.837,0.783,0.0
2024-10-01 01:00:00+00:00,12.77,-3.327,0.78,-4.81,1.128,0.0
2024-10-01 02:00:00+00:00,8.34,-3.456,0.979,-4.995,1.415,0.0
2024-10-01 03:00:00+00:00,6.4,-3.319,0.496,-4.797,0.718,0.0
2024-10-01 04:00:00+00:00,4.62,-2.437,-0.035,-3.522,-0.05,0.0
2024-10-01 05:00:00+00:00,5.7,-2.845,-0.5,-4.112,-0.722,0.0
2024-10-01 06:00:00+00:00,7.16,-3.053,-1.081,-4.413,-1.562,0.0
2024-10-01 07:00:00+00:00,6.46,-3.226,-1.985,-4.662,-2.869,17.9
2024-10-01 08:00:00+00:00,6.38,-2.448,-2.304,-3.538,-3.33,138.9
2024-10-01 09:00:00+00:00,7.16,-1.754,-2.425,-2.536,-3.505,236.0
2024-10-01 10:00:00+00:00,5.08,-1.058,-2.286,-1.53,-3.304,289.7
2024-10-01 11:00:00+00:00,8.32,-1.033,-3.079,-1.493,-4.451,194.6
2024-10-01 12:00:00+00:00,6.58,-0.536,-2.815,-0.774,-4.069,278.7
2024-10-01 13:00:00+00:00,8.17,-0.188,-2.373,-0.272,-3.43,353.9
2024-10-01 14:00:00+00:00,9.8,0.148,-2.678,0.213,-3.871,336.3
2024-10-01 15:00:00+00:00,11.26,0.486,-2.395,0.703,-3.462,260.8
2024-10-01 16:00:00+00:00,7.58,0.465,-2.04,0.673,-2.949,162.3
2024-10-01 17:00:00+00:00,8.5,0.656,-1.839,0.948,-2.658,47.8
2024-10-01 18:00:00+00:00,8.91,1.165,-2.189,1.684,-3.164,0.0
2024-10-01 19:00:00+00:00,11.74,1.365,-1.719,1.973,-2.485,0.0
2024-10-01 20:00:00+00:00,15.05,1.649,-1.595,2.384,-2.305,0.0
2024-10-01 21:00:00+00:00,12.47,1.586,-1.166,2.293,-1.685,0.0
2024-10-01 22:00:00+00:00,12.81,1.218,-0.644,1.76,-0.93,0.0
2024-10-01 23:00:00+00:00,11.0,1.308,-0.314,1.891,-0.454,0.0
2024-10-02 00:00:00+00:00,11.72,1.98,-0.159,2.861,-0.229,0.0
2024-10-02 01:00:00+00:00,10.87,2.391,0.117,3.456,0.169,0.0
2024-10-02 02:00:00+00:00,10.28,2.763,0.371,3.994,0.536,0.0
2024-10-02 03:00:00+00:00,11.12,3.35,0.761,4.842,1.1,0.0
2024-10-02 04:00:00+00:00,12.56,3.261,1.155,4.713,1.669,0.0
2024-10-02 05:00:00+00:00,8.31,2.805,1.536,4.054,2.221,0.0
2024-10-02 06:00:00+00:00,8.95,2.307,1.494,3.335,2.159,0.0
2024-10-02 07:00:00+00:00,6.36,2.035,1.536,2.942,2.22,16.3
2024-10-02 08:00:00+00:00,3.54,1.671,1.556,2.415,2.249,34.3
2024-10-02 09:00:00+00:00,2.21,1.548,1.907,2.237,2.757,55.9
2024-10-02 10:00:00+00:00,1.96,0.988,1.499,1.429,2.167,72.5
2024-10-02 11:00:00+00:00,2.04,0.83,1.478,1.199,2.137,82.9
2024-10-02 12:00:00+00:00,1.61,0.892,1.978,1.289,2.859,86.5
2024-10-02 13:00:00+00:00,1.03,0.808,2.12,1.168,3.064,82.9
2024-10-02 14:00:00+00:00,1.91,0.65,2.031,0.939,2.936,72.5
2024-10-02 15:00:00+00:00,1.8,0.44,1.939,0.636,2.802,198.6
2024-10-02 16:00:00+00:00,2.66,0.298,1.742,0.431,2.518,77.1
2024-10-02 17:00:00+00:00,4.02,0.115,1.588,0.167,2.295,39.6
2024-10-02 18:00:00+00:00,5.45,-0.305,2.195,-0.441,3.173,0.0
2024-10-02 19:00:00+00:00,8.5,-0.528,1.553,-0.763,2.244,0.0
2024-10-02 20:00:00+00:00,10.22,-0.966,1.771,-1.397,2.56,0.0
2024-10-02 21:00:00+00:00,12.35,-1.335,1.652,-1.929,2.388,0.0
2024-10-02 22:00:00+00:00,11.87,-1.38,1.223,-1.995,1.767,0.0
2024-10-02 23:00:00+00:00,12.52,-1.257,0.801,-1.817,1.158,0.0
2024-10-03 00:00:00+00:00,13.25,-1.366,0.684,-1.975,0.988,0.0
2024-10-03 01:00:00+00:00,11.49,-1.206,0.398,-1.743,0.576,0.0
2024-10-03 02:00:00+00:00,12.29,-1.108,0.218,-1.601,0.315,0.0
2024-10-03 03:00:00+00:00,14.87,-1.302,0.173,-1.882,0.25,0.0
2024-10-03 04:00:00+00:00,12.35,-1.203,0.159,-1.738,0.23,0.0
2024-10-03 05:00:00+00:00,10.88,-1.312,0.165,-1.897,0.239,0.0
2024-10-03 06:00:00+00:00,13.07,-1.595,0.099,-2.305,0.143,0.0
2024-10-03 07:00:00+00:00,14.6,-1.655,0.08,-2.392,0.116,34.8
2024-10-03 08:00:00+00:00,14.92,-2.35,0.084,-3.397,0.121,149.2
2024-10-03 09:00:00+00:00,13.55,-3.36,0.309,-4.856,0.447,247.5
2024-10-03 10:00:00+00:00,11.61,-2.998,0.518,-4.334,0.749,322.9
2024-10-03 11:00:00+00:00,9.32,-2.888,0.612,-4.175,0.885,265.2
2024-10-03 12:00:00+00:00,7.71,-2.8,0.781,-4.047,1.129,185.1
2024-10-03 13:00:00+00:00,6.39,-3.329,1.155,-4.811,1.669,81.5
2024-10-03 14:00:00+00:00,8.41,-3.15,1.558,-4.553,2.252,80.0
2024-10-03 15:00:00+00:00,7.66,-3.322,2.134,-4.801,3.084,54.5
2024-10-03 16:00:00+00:00,10.38,-3.822,3.013,-5.524,4.354,32.8
2024-10-03 17:00:00+00:00,12.4,-2.775,2.982,-4.012,4.31,20.8
2024-10-03 18:00:00+00:00,10.69,-1.933,3.083,-2.794,4.457,0.0
2024-10-03 19:00:00+00:00,11.07,-1.664,3.936,-2.405,5.689,0.0
2024-10-03 20:00:00+00:00,10.13,-0.961,3.52,-1.39,5.088,0.0
2024-10-03 21:00:00+00:00,10.69,-0.214,3.53,-0.309,5.103,0.0
2024-10-03 22:00:00+00:00,14.32,0.491,4.083,0.709,5.902,0.0
2024-10-03 23:00:00+00:00,12.25,1.383,4.301,2.0,6.217,0.0
2024-10-04 00:00:00+00:00,13.0,2.064,3.321,2.983,4.8,0.0
2024-10-04 01:00:00+00:00,11.35,2.89,2.309,4.177,3.338,0.0
2024-10-04 02:00:00+00:00,9.61,3.238,1.01,4.68,1.46,0.0
2024-10-04 03:00:00+00:00,9.35,3.347,-0.34,4.837,-0.492,0.0
2024-10-04 04:00:00+00:00,6.53,3.444,-1.699,4.978,-2.455,0.0
2024-10-04 05:00:00+00:00,7.45,2.994,-3.216,4.328,-4.648,0.0
2024-10-04 06:00:00+00:00,8.93,1.558,-3.749,2.252,-5.419,0.0
2024-10-04 07:00:00+00:00,11.36,0.35,-4.97,0.506,-7.183,16.2
2024-10-04 08:00:00+00:00,11.8,-1.452,-4.924,-2.098,-7.118,75.4
2024-10-04 09:00:00+00:00,9.47,-2.788,-3.738,-4.031,-5.403,120.5
2024-10-04 10:00:00+00:00,6.93,-4.471,-3.052,-6.462,-4.411,131.7
2024-10-04 11:00:00+00:00,5.36,-5.542,-1.078,-8.01,-1.558,80.0
2024-10-04 12:00:00+00:00,6.42,-5.894,0.711,-8.52,1.028,83.6
2024-10-04 13:00:00+00:00,5.06,-4.771,2.106,-6.896,3.045,80.0
2024-10-04 14:00:00+00:00,6.13,-4.453,3.587,-6.437,5.184,69.6
2024-10-04 15:00:00+00:00,6.51,-3.587,4.76,-5.185,6.88,53.0
2024-10-04 16:00:00+00:00,7.28,-2.243,5.447,-3.241,7.873,31.4
2024-10-04 17:00:00+00:00,7.08,-1.11,5.843,-1.605,8.445,6.2
2024-10-04 18:00:00+00:00,9.71,0.484,6.081,0.7,8.79,0.0
2024-10-04 19:00:00+00:00,10.5,2.173,5.261,3.141,7.605,0.0
2024-10-04 20:00:00+00:00,12.81,3.784,4.492,5.469,6.493,0.0
2024-10-04 21:00:00+00:00,11.59,4.639,2.767,6.705,3.999,0.0
2024-10-04 22:00:00+00:00,7.69,7.567,1.088,10.938,1.573,0.0
2024-10-04 23:00:00+00:00,11.18,6.882,-2.115,9.947,-3.058,0.0
2024-10-05 00:00:00+00:00,12.09,5.231,-3.669,7.561,-5.304,0.0
2024-10-05 01:00:00+00:00,13.29,3.331,-4.253,4.815,-6.148,0.0
2024-10-05 02:00:00+00:00,11.4,1.903,-4.611,2.751,-6.665,0.0
2024-10-05 03:00:00+00:00,8.62,0.492,-4.346,0.712,-6.281,0.0
2024-10-05 04:00:00+00:00,7.74,-0.669,-4.176,-0.968,-6.036,0.0
2024-10-05 05:00:00+00:00,8.13,-1.994,-3.861,-2.882,-5.581,0.0
2024-10-05 06:00:00+00:00,4.78,-3.136,-3.01,-4.533,-4.35,0.0
2024-10-05 07:00:00+00:00,5.2,-3.918,-1.936,-5.663,-2.798,4.8
2024-10-05 08:00:00+00:00,6.17,-5.119,-1.059,-7.399,-1.531,30.0
2024-10-05 09:00:00+00:00,8.23,-4.658,0.264,-6.733,0.381,51.6
2024-10-05 10:00:00+00:00,8.31,-4.844,1.486,-7.002,2.148,68.1
2024-10-05 11:00:00+00:00,8.1,-3.857,2.821,-5.575,4.077,78.5
2024-10-05 12:00:00+00:00,8.15,-3.291,4.29,-4.757,6.201,114.8
2024-10-05 13:00:00+00:00,6.71,-2.238,7.16,-3.235,10.35,196.5
2024-10-05 14:00:00+00:00,6.4,-0.016,6.409,-0.023,9.263,309.7
2024-10-05 15:00:00+00:00,5.06,2.135,6.363,3.085,9.197,234.3
2024-10-05 16:00:00+00:00,4.73,3.65,5.311,5.276,7.677,119.6
2024-10-05 17:00:00+00:00,4.76,4.388,4.317,6.343,6.239,16.7
2024-10-05 18:00:00+00:00,8.6,4.21,2.807,6.085,4.057,0.0
2024-10-05 19:00:00+00:00,8.01,5.401,2.497,7.806,3.609,0.0
2024-10-05 20:00:00+00:00,8.9,6.28,1.53,9.077,2.212,0.0
2024-10-05 21:00:00+00:00,10.37,7.285,-0.066,10.53,-0.096,0.0
2024-10-05 22:00:00+00:00,7.14,7.828,-1.597,11.315,-2.309,0.0
2024-10-05 23:00:00+00:00,10.34,8.056,-4.03,11.645,-5.825,0.0
2024-10-06 00:00:00+00:00,10.16,6.974,-6.745,10.08,-9.749,0.0
2024-10-06 01:00:00+00:00,9.19,4.055,-7.531,5.861,-10.885,0.0
2024-10-06 02:00:00+00:00,7.6,1.142,-7.524,1.65,-10.876,0.0
2024-10-06 03:00:00+00:00,9.8,-1.658,-7.608,-2.397,-10.997,0.0
2024-10-06 04:00:00+00:00,9.74,-3.36,-5.496,-4.856,-7.945,0.0
2024-10-06 05:00:00+00:00,9.82,-5.713,-5.096,-8.258,-7.366,0.0
2024-10-06 06:00:00+00:00,7.83,-4.555,-2.076,-6.583,-3.001,0.0
2024-10-06 07:00:00+00:00,8.86,-4.727,-0.765,-6.832,-1.106,15.5
2024-10-06 08:00:00+00:00,7.99,-4.601,0.403,-6.65,0.583,129.7
2024-10-06 09:00:00+00:00,5.5,-4.023,1.625,-5.815,2.349,135.6
2024-10-06 10:00:00+00:00,5.32,-4.219,3.404,-6.098,4.92,135.3
2024-10-06 11:00:00+00:00,5.71,-3.112,4.734,-4.498,6.842,77.1
2024-10-06 12:00:00+00:00,7.7,-1.208,4.554,-1.746,6.583,80.6
2024-10-06 13:00:00+00:00,5.44,0.197,4.152,0.284,6.002,77.1
2024-10-06 14:00:00+00:00,5.36,1.222,3.351,1.766,4.843,74.0
2024-10-06 15:00:00+00:00,2.29,1.488,2.099,2.151,3.034,50.1
2024-10-06 16:00:00+00:00,1.57,1.706,1.281,2.466,1.851,32.2
2024-10-06 17:00:00+00:00,4.78,1.369,0.576,1.979,0.832,3.9
2024-10-06 18:00:00+00:00,4.85,1.62,0.151,2.342,0.218,0.0
2024-10-06 19:00:00+00:00,5.53,1.775,-0.214,2.566,-0.31,0.0
2024-10-06 20:00:00+00:00,8.21,2.027,-0.648,2.929,-0.936,0.0
2024-10-06 21:00:00+00:00,6.94,2.246,-1.332,3.246,-1.925,0.0
2024-10-06 22:00:00+00:00,9.69,1.828,-1.798,2.642,-2.599,0.0
2024-10-06 23:00:00+00:00,9.24,1.361,-2.118,1.967,-3.061,0.0
2024-10-07 00:00:00+00:00,9.46,0.773,-2.129,1.117,-3.078,0.0
2024-10-07 01:00:00+00:00,9.47,0.54,-2.695,0.78,-3.895,0.0
2024-10-07 02:00:00+00:00,7.7,0.254,-2.7,0.367,-3.902,0.0
2024-10-07 03:00:00+00:00,7.76,0.167,-3.02,0.241,-4.365,0.0
2024-10-07 04:00:00+00:00,6.61,0.477,-2.865,0.689,-4.141,0.0
2024-10-07 05:00:00+00:00,6.69,0.623,-2.952,0.901,-4.267,0.0
2024-10-07 06:00:00+00:00,7.42,1.027,-2.931,1.484,-4.237,0.0
2024-10-07 07:00:00+00:00,4.7,1.592,-3.374,2.301,-4.878,2.3
2024-10-07 08:00:00+00:00,2.07,1.983,-2.949,2.866,-4.263,27.1
2024-10-07 09:00:00+00:00,-2.43,2.614,-3.152,3.778,-4.556,48.7
2024-10-07 10:00:00+00:00,-4.3,3.187,-3.468,4.607,-5.012,65.2
2024-10-07 11:00:00+00:00,-5.71,3.064,-3.357,4.429,-4.852,75.6
2024-10-07 12:00:00+00:00,-3.12,2.242,-2.064,3.24,-2.983,79.2
2024-10-07 13:00:00+00:00,-4.75,3.494,-3.017,5.05,-4.361,75.6
2024-10-07 14:00:00+00:00,-2.47,3.788,-2.761,5.475,-3.99,65.2
2024-10-07 15:00:00+00:00,-3.65,3.224,-2.452,4.66,-3.544,48.7
2024-10-07 16:00:00+00:00,-1.08,2.877,-2.482,4.158,-3.588,27.1
2024-10-07 17:00:00+00:00,0.61,2.715,-2.535,3.924,-3.664,2.0
2024-10-07 18:00:00+00:00,3.33,1.877,-1.973,2.713,-2.851,0.0
2024-10-07 19:00:00+00:00,2.56,1.625,-2.628,2.349,-3.798,0.0
2024-10-07 20:00:00+00:00,3.56,1.153,-3.746,1.666,-5.415,0.0
2024-10-07 21:00:00+00:00,8.08,0.088,-3.609,0.127,-5.217,0.0
2024-10-07 22:00:00+00:00,8.06,-1.197,-3.09,-1.73,-4.466,0.0
2024-10-07 23:00:00+00:00,9.7,-2.192,-2.651,-3.169,-3.832,0.0
2024-10-08 00:00:00+00:00,5.22,-2.905,-1.9,-4.199,-2.746,0.0
2024-10-08 01:00:00+00:00,8.42,-3.259,-0.918,-4.711,-1.327,0.0
2024-10-08 02:00:00+00:00,7.63,-3.113,0.207,-4.499,0.299,0.0
2024-10-08 03:00:00+00:00,6.49,-2.651,1.133,-3.832,1.638,0.0
2024-10-08 04:00:00+00:00,5.14,-2.827,2.897,-4.086,4.188,0.0
2024-10-08 05:00:00+00:00,4.38,-1.411,3.172,-2.039,4.585,0.0
2024-10-08 06:00:00+00:00,3.27,-0.473,3.492,-0.683,5.047,0.0
2024-10-08 07:00:00+00:00,1.65,0.302,3.306,0.437,4.778,0.6
2024-10-08 08:00:00+00:00,0.38,0.685,3.2,0.99,4.625,25.7
2024-10-08 09:00:00+00:00,-0.49,1.392,3.773,2.011,5.454,47.2
2024-10-08 10:00:00+00:00,-2.29,1.713,3.546,2.476,5.126,63.8
2024-10-08 11:00:00+00:00,0.59,1.507,2.646,2.179,3.824,74.2
2024-10-08 12:00:00+00:00,-2.76,2.376,3.254,3.434,4.704,77.7
2024-10-08 13:00:00+00:00,-3.6,3.093,2.984,4.471,4.313,74.2
2024-10-08 14:00:00+00:00,-3.55,3.962,2.637,5.727,3.812,63.8
2024-10-08 15:00:00+00:00,-4.45,4.323,1.949,6.249,2.817,47.2
2024-10-08 16:00:00+00:00,-3.82,4.72,1.739,6.822,2.514,25.7
2024-10-08 17:00:00+00:00,-2.31,5.227,1.227,7.555,1.774,0.6
2024-10-08 18:00:00+00:00,-1.54,5.351,0.625,7.734,0.904,0.0
2024-10-08 19:00:00+00:00,-1.93,4.576,-0.227,6.615,-0.328,0.0
2024-10-08 20:00:00+00:00,-2.94,3.979,-0.724,5.752,-1.046,0.0
2024-10-08 21:00:00+00:00,-1.26,3.963,-1.524,5.728,-2.203,0.0
2024-10-08 22:00:00+00:00,0.03,3.073,-2.008,4.442,-2.903,0.0
2024-10-08 23:00:00+00:00,0.85,1.983,-2.319,2.866,-3.352,0.0
2024-10-09 00:00:00+00:00,3.54,1.437,-3.746,2.077,-5.414,0.0
