time,p_sub_a_mw,q_sub_a_mvar,p_sub_b_mw,q_sub_b_mvar,p_agg_mw,q_agg_mvar,q_shunt_a_mvar
2024-10-18 00:15:00+00:00,15.7766,4.4174,6.9724,2.022,24.9959,5.4991,3.0
2024-10-18 00:30:00+00:00,15.0246,4.2069,6.5654,1.904,24.9752,5.4945,0.0
2024-10-18 00:45:00+00:00,14.2742,3.9968,6.3335,1.8367,24.5348,5.3977,0.0
2024-10-18 01:00:00+00:00,14.2884,4.0007,6.6427,1.9264,23.2663,5.1186,0.0
2024-10-18 01:15:00+00:00,13.9884,3.9168,6.3648,1.8458,21.8863,4.815,0.0
2024-10-18 01:30:00+00:00,13.9715,3.912,5.9458,1.7243,21.7243,4.7793,0.0
2024-10-18 01:45:00+00:00,13.4859,3.7761,5.7434,1.6656,20.745,4.5639,0.0
2024-10-18 02:00:00+00:00,12.6396,3.5391,5.5074,1.5971,20.3756,4.4826,0.0
2024-10-18 02:15:00+00:00,12.434,3.4815,5.7439,1.6657,20.2695,4.4593,0.0
2024-10-18 02:30:00+00:00,11.9089,3.3345,5.9839,1.7353,21.2468,4.6743,0.0
2024-10-18 02:45:00+00:00,12.7559,3.5716,5.9609,1.7287,19.545,4.2999,0.0
2024-10-18 03:00:00+00:00,12.7771,3.5776,5.4745,1.5876,20.0864,4.419,0.0
2024-10-18 03:15:00+00:00,12.8013,3.5844,5.9502,1.7256,20.1946,4.4428,0.0
2024-10-18 03:30:00+00:00,13.0824,3.6631,5.9072,1.7131,21.6144,4.7552,0.0
2024-10-18 03:45:00+00:00,12.6706,3.5478,5.6017,1.6245,22.2552,4.8961,0.0
2024-10-18 04:00:00+00:00,13.2681,3.7151,6.612,1.9175,21.462,4.7216,0.0
2024-10-18 04:15:00+00:00,14.2332,3.9853,6.6046,1.9153,23.8405,5.2449,0.0
2024-10-18 04:30:00+00:00,14.7389,4.1269,6.8145,1.9762,23.0361,5.0679,0.0
2024-10-18 04:45:00+00:00,14.3408,4.0154,7.0576,2.0467,23.149,5.0928,0.0
2024-10-18 05:00:00+00:00,16.7533,4.6909,7.0191,2.0355,25.5925,5.6303,3.0
2024-10-18 05:15:00+00:00,16.326,4.5713,7.8609,2.2797,26.6881,5.8714,3.0
2024-10-18 05:30:00+00:00,16.7517,4.6905,7.0713,2.0507,28.6148,6.2952,3.0
2024-10-18 05:45:00+00:00,18.4117,5.1553,7.9259,2.2985,29.3483,6.4566,3.0
2024-10-18 06:00:00+00:00,18.3396,5.1351,7.8375,2.2729,28.8094,6.3381,3.0
2024-10-18 06:15:00+00:00,19.7284,5.5239,8.5459,2.4783,31.0829,6.8382,3.0
2024-10-18 06:30:00+00:00,19.2624,5.3935,8.6342,2.5039,31.785,6.9927,3.0
2024-10-18 06:45:00+00:00,19.7525,5.5307,9.3706,2.7175,31.3051,6.8871,3.0
2024-10-18 07:00:00+00:00,19.1381,5.3587,8.7338,2.5328,33.0623,7.2737,3.0
2024-10-18 07:15:00+00:00,19.8937,5.5702,9.5,2.755,34.0,7.48,3.0
2024-10-18 07:30:00+00:00,21.0,5.88,9.2588,2.6851,34.0,7.48,3.0
2024-10-18 07:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 08:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 08:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 08:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 12:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 16:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 18:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 20:45:00+00:00,21.0,5.88,9.3958,2.7248,34.0,7.48,3.0
2024-10-18 21:00:00+00:00,20.3881,5.7087,9.5,2.755,33.8662,7.4506,3.0
2024-10-18 21:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-18 21:30:00+00:00,19.201,5.3763,9.1184,2.6443,32.9976,7.2595,3.0
2024-10-18 21:45:00+00:00,19.2994,5.4038,7.971,2.3116,31.58,6.9476,3.0
2024-10-18 22:00:00+00:00,19.9274,5.5797,8.6229,2.5006,32.3621,7.1197,3.0
2024-10-18 22:15:00+00:00,19.3138,5.4079,8.0124,2.3236,31.0918,6.8402,3.0
2024-10-18 22:30:00+00:00,18.0155,5.0443,8.0783,2.3427,28.8685,6.3511,3.0
2024-10-18 22:45:00+00:00,17.9708,5.0318,8.1321,2.3583,28.4602,6.2612,3.0
2024-10-18 23:00:00+00:00,17.1338,4.7975,8.0345,2.33,29.1426,6.4114,3.0
2024-10-18 23:15:00+00:00,16.7174,4.6809,8.1149,2.3533,28.9255,6.3636,3.0
2024-10-18 23:30:00+00:00,17.5315,4.9088,7.5296,2.1836,27.7245,6.0994,3.0
2024-10-18 23:45:00+00:00,16.2387,4.5468,7.302,2.1176,27.1168,5.9657,3.0
2024-10-19 00:00:00+00:00,14.3779,4.0258,6.6065,1.9159,22.2363,4.892,0.0
2024-10-19 00:15:00+00:00,14.1204,3.9537,6.446,1.8694,23.1141,5.0851,0.0
2024-10-19 00:30:00+00:00,13.2865,3.7202,6.3718,1.8478,22.3867,4.9251,0.0
2024-10-19 00:45:00+00:00,13.0665,3.6586,6.3304,1.8358,21.7869,4.7931,0.0
2024-10-19 01:00:00+00:00,13.8211,3.8699,6.4277,1.864,20.4343,4.4955,0.0
2024-10-19 01:15:00+00:00,13.2946,3.7225,5.5054,1.5966,20.5443,4.5198,0.0
2024-10-19 01:30:00+00:00,12.4674,3.4909,5.7877,1.6784,21.0321,4.6271,0.0
2024-10-19 01:45:00+00:00,11.64,3.2592,5.4462,1.5794,18.7848,4.1326,0.0
2024-10-19 02:00:00+00:00,12.0096,3.3627,5.4455,1.5792,18.7665,4.1286,0.0
2024-10-19 02:15:00+00:00,11.3514,3.1784,5.0203,1.4559,19.4294,4.2745,0.0
2024-10-19 02:30:00+00:00,11.1793,3.1302,5.0861,1.475,18.0029,3.9606,0.0
2024-10-19 02:45:00+00:00,11.324,3.1707,4.6415,1.346,17.2115,3.7865,0.0
2024-10-19 03:00:00+00:00,11.1739,3.1287,4.8139,1.396,16.4001,3.608,0.0
2024-10-19 03:15:00+00:00,11.2023,3.1367,4.9095,1.4238,17.9656,3.9524,0.0
2024-10-19 03:30:00+00:00,11.5387,3.2308,5.0555,1.4661,19.0502,4.1911,0.0
2024-10-19 03:45:00+00:00,11.3561,3.1797,5.4761,1.5881,18.9685,4.1731,0.0
2024-10-19 04:00:00+00:00,12.3202,3.4497,5.2042,1.5092,19.516,4.2935,0.0
2024-10-19 04:15:00+00:00,13.1091,3.6706,5.7436,1.6657,20.8373,4.5842,0.0
2024-10-19 04:30:00+00:00,12.8165,3.5886,6.1681,1.7888,21.9508,4.8292,0.0
2024-10-19 04:45:00+00:00,13.16,3.6848,6.4761,1.8781,22.0483,4.8506,0.0
2024-10-19 05:00:00+00:00,14.5857,4.084,6.552,1.9001,22.6375,4.9803,0.0
2024-10-19 05:15:00+00:00,14.9328,4.1812,6.5345,1.895,22.38,4.9236,0.0
2024-10-19 05:30:00+00:00,14.8953,4.1707,7.0101,2.0329,24.2991,5.3458,0.0
2024-10-19 05:45:00+00:00,15.592,4.3658,6.9563,2.0173,26.5338,5.8374,3.0
2024-10-19 06:00:00+00:00,15.959,4.4685,7.6894,2.2299,26.2207,5.7685,3.0
2024-10-19 06:15:00+00:00,17.3798,4.8663,7.6516,2.219,29.5509,6.5012,3.0
2024-10-19 06:30:00+00:00,18.7395,5.2471,8.8877,2.5774,29.3051,6.4471,3.0
2024-10-19 06:45:00+00:00,19.6827,5.5112,8.44,2.4476,30.022,6.6048,3.0
2024-10-19 07:00:00+00:00,19.1043,5.3492,8.8682,2.5718,32.7808,7.2118,3.0
2024-10-19 07:15:00+00:00,20.8527,5.8388,8.6247,2.5012,33.2488,7.3147,3.0
2024-10-19 07:30:00+00:00,20.706,5.7977,9.2578,2.6848,33.43,7.3546,3.0
2024-10-19 07:45:00+00:00,20.5284,5.748,8.8587,2.569,33.4642,7.3621,3.0
2024-10-19 08:00:00+00:00,21.0,5.88,9.5,2.755,32.3694,7.1213,3.0
2024-10-19 08:15:00+00:00,21.0,5.88,9.5,2.755,33.5873,7.3892,3.0
2024-10-19 08:30:00+00:00,20.5638,5.7579,9.5,2.755,34.0,7.48,3.0
2024-10-19 08:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 09:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 12:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 12:45:00+00:00,21.0,5.88,9.1219,2.6454,34.0,7.48,3.0
2024-10-19 13:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 13:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 13:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 14:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 14:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 14:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 14:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 15:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 15:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 15:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 15:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 16:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 16:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 16:30:00+00:00,21.0,5.88,9.5,2.755,33.5004,7.3701,3.0
2024-10-19 16:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 17:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 17:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 17:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 17:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 18:00:00+00:00,20.2183,5.6611,9.4318,2.7352,34.0,7.48,3.0
2024-10-19 18:15:00+00:00,21.0,5.88,9.3656,2.716,33.7949,7.4349,3.0
2024-10-19 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 20:15:00+00:00,21.0,5.88,9.2249,2.6752,34.0,7.48,3.0
2024-10-19 20:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-19 20:45:00+00:00,21.0,5.88,8.7866,2.5481,32.9562,7.2504,3.0
2024-10-19 21:00:00+00:00,20.9759,5.8733,9.1379,2.65,32.9222,7.2429,3.0
2024-10-19 21:15:00+00:00,19.7159,5.5205,9.0258,2.6175,33.9809,7.4758,3.0
2024-10-19 21:30:00+00:00,20.028,5.6078,9.1907,2.6653,32.1431,7.0715,3.0
2024-10-19 21:45:00+00:00,19.5947,5.4865,8.6756,2.5159,31.4919,6.9282,3.0
2024-10-19 22:00:00+00:00,18.8731,5.2845,8.9787,2.6038,29.9508,6.5892,3.0
2024-10-19 22:15:00+00:00,19.0425,5.3319,8.9087,2.5835,29.5822,6.5081,3.0
2024-10-19 22:30:00+00:00,17.5417,4.9117,8.5729,2.4861,30.5442,6.7197,3.0
2024-10-19 22:45:00+00:00,16.9613,4.7492,8.3385,2.4182,29.1739,6.4183,3.0
2024-10-19 23:00:00+00:00,18.0706,5.0598,8.0898,2.3461,29.462,6.4816,3.0
2024-10-19 23:15:00+00:00,16.7321,4.685,7.793,2.26,26.544,5.8397,3.0
2024-10-19 23:30:00+00:00,15.7454,4.4087,7.33,2.1257,26.0601,5.7332,3.0
2024-10-19 23:45:00+00:00,16.1239,4.5147,7.168,2.0787,25.4179,5.5919,3.0
2024-10-20 00:00:00+00:00,15.1034,4.2289,6.9784,2.0237,24.5817,5.408,0.0
2024-10-20 00:15:00+00:00,14.8513,4.1584,6.1127,1.7727,23.4465,5.1582,0.0
2024-10-20 00:30:00+00:00,13.6753,3.8291,6.4026,1.8568,22.2351,4.8917,0.0
2024-10-20 00:45:00+00:00,13.2899,3.7212,5.8503,1.6966,22.3537,4.9178,0.0
2024-10-20 01:00:00+00:00,12.8084,3.5863,5.6329,1.6335,19.644,4.3217,0.0
2024-10-20 01:15:00+00:00,12.4222,3.4782,5.8932,1.709,19.9133,4.3809,0.0
2024-10-20 01:30:00+00:00,11.2841,3.1596,5.3719,1.5579,19.6705,4.3275,0.0
2024-10-20 01:45:00+00:00,11.8255,3.3111,5.1267,1.4868,19.2705,4.2395,0.0
2024-10-20 02:00:00+00:00,11.3498,3.1779,5.3158,1.5416,19.4212,4.2727,0.0
2024-10-20 02:15:00+00:00,11.4989,3.2197,4.9488,1.4351,18.6328,4.0992,0.0
2024-10-20 02:30:00+00:00,10.9599,3.0688,4.956,1.4372,18.727,4.1199,0.0
2024-10-20 02:45:00+00:00,11.1368,3.1183,4.6933,1.361,17.6323,3.8791,0.0
2024-10-20 03:00:00+00:00,10.6854,2.9919,5.026,1.4576,17.9463,3.9482,0.0
2024-10-20 03:15:00+00:00,10.6453,2.9807,5.0354,1.4603,18.0311,3.9668,0.0
2024-10-20 03:30:00+00:00,11.032,3.089,5.1186,1.4844,17.6416,3.8811,0.0
2024-10-20 03:45:00+00:00,11.3665,3.1826,5.0446,1.4629,17.8495,3.9269,0.0
2024-10-20 04:00:00+00:00,11.9906,3.3574,5.3462,1.5504,18.8808,4.1538,0.0
2024-10-20 04:15:00+00:00,11.5616,3.2373,5.1684,1.4988,18.1888,4.0015,0.0
2024-10-20 04:30:00+00:00,11.9138,3.3359,4.978,1.4436,18.4661,4.0625,0.0
2024-10-20 04:45:00+00:00,12.0443,3.3724,5.7917,1.6796,19.4948,4.2889,0.0
2024-10-20 05:00:00+00:00,11.4095,3.1946,5.5007,1.5952,19.9481,4.3886,0.0
2024-10-20 05:15:00+00:00,11.8914,3.3296,5.9117,1.7144,20.3257,4.4717,0.0
2024-10-20 05:30:00+00:00,12.7451,3.5686,5.8211,1.6881,20.6837,4.5504,0.0
2024-10-20 05:45:00+00:00,13.0548,3.6554,6.1185,1.7744,21.9409,4.827,0.0
2024-10-20 06:00:00+00:00,13.3358,3.734,5.993,1.738,20.5865,4.529,0.0
2024-10-20 06:15:00+00:00,13.4265,3.7594,6.2365,1.8086,23.6777,5.2091,0.0
2024-10-20 06:30:00+00:00,15.1121,4.2314,6.5146,1.8892,24.147,5.3123,0.0
2024-10-20 06:45:00+00:00,14.77,4.1356,7.1852,2.0837,24.4381,5.3764,0.0
2024-10-20 07:00:00+00:00,15.1978,4.2554,7.2321,2.0973,23.828,5.2422,3.0
2024-10-20 07:15:00+00:00,17.4587,4.8884,7.6371,2.2148,26.1329,5.7492,3.0
2024-10-20 07:30:00+00:00,16.9725,4.7523,7.6024,2.2047,28.2541,6.2159,3.0
2024-10-20 07:45:00+00:00,18.0454,5.0527,8.2814,2.4016,29.5462,6.5002,3.0
2024-10-20 08:00:00+00:00,18.3052,5.1255,8.69,2.5201,30.9215,6.8027,3.0
2024-10-20 08:15:00+00:00,18.6697,5.2275,8.5814,2.4886,30.6283,6.7382,3.0
2024-10-20 08:30:00+00:00,21.0,5.88,8.6715,2.5147,32.636,7.1799,3.0
2024-10-20 08:45:00+00:00,20.4069,5.7139,9.2849,2.6926,34.0,7.48,3.0
2024-10-20 09:00:00+00:00,21.0,5.88,8.7895,2.5489,34.0,7.48,3.0
2024-10-20 09:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 09:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 09:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 10:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 10:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 10:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 10:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 11:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 11:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 11:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 11:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 12:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 12:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 12:30:00+00:00,21.0,5.88,9.4353,2.7362,34.0,7.48,3.0
2024-10-20 12:45:00+00:00,21.0,5.88,9.1984,2.6675,34.0,7.48,3.0
2024-10-20 13:00:00+00:00,21.0,5.88,9.5,2.755,32.485,7.1467,3.0
2024-10-20 13:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 13:30:00+00:00,20.41,5.7148,9.5,2.755,33.6276,7.3981,3.0
2024-10-20 13:45:00+00:00,19.7366,5.5262,9.5,2.755,32.3714,7.1217,3.0
2024-10-20 14:00:00+00:00,20.1269,5.6355,9.1556,2.6551,32.7892,7.2136,3.0
2024-10-20 14:15:00+00:00,20.8323,5.8331,8.9913,2.6075,32.4218,7.1328,3.0
2024-10-20 14:30:00+00:00,20.502,5.7406,8.7831,2.5471,32.8399,7.2248,3.0
2024-10-20 14:45:00+00:00,19.5469,5.4731,9.0777,2.6325,32.3616,7.1195,3.0
2024-10-20 15:00:00+00:00,19.1252,5.355,8.2353,2.3882,30.8341,6.7835,3.0
2024-10-20 15:15:00+00:00,20.1557,5.6436,8.2246,2.3851,31.3109,6.8884,3.0
2024-10-20 15:30:00+00:00,20.0412,5.6115,8.7842,2.5474,30.3862,6.685,3.0
2024-10-20 15:45:00+00:00,21.0,5.88,8.9167,2.5859,31.7364,6.982,3.0
2024-10-20 16:00:00+00:00,20.2161,5.6605,9.4168,2.7309,31.3924,6.9063,3.0
2024-10-20 16:15:00+00:00,19.9045,5.5733,9.0213,2.6162,32.508,7.1518,3.0
2024-10-20 16:30:00+00:00,18.8205,5.2698,8.6436,2.5067,31.1284,6.8482,3.0
2024-10-20 16:45:00+00:00,19.5074,5.4621,8.7974,2.5512,32.0187,7.0441,3.0
2024-10-20 17:00:00+00:00,19.8694,5.5634,8.952,2.5961,30.3884,6.6855,3.0
2024-10-20 17:15:00+00:00,18.8496,5.2779,8.4063,2.4378,31.8392,7.0046,3.0
2024-10-20 17:30:00+00:00,20.2324,5.6651,8.7648,2.5418,32.0459,7.0501,3.0
2024-10-20 17:45:00+00:00,21.0,5.88,9.0528,2.6253,34.0,7.48,3.0
2024-10-20 18:00:00+00:00,19.9255,5.5791,9.0775,2.6325,33.1763,7.2988,3.0
2024-10-20 18:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 18:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 18:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 19:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 19:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 19:30:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 19:45:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 20:00:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 20:15:00+00:00,21.0,5.88,9.5,2.755,34.0,7.48,3.0
2024-10-20 20:30:00+00:00,19.5754,5.4811,9.5,2.755,34.0,7.48,3.0
2024-10-20 20:45:00+00:00,20.227,5.6636,9.3429,2.7095,32.8846,7.2346,3.0
2024-10-20 21:00:00+00:00,20.9816,5.8749,9.3786,2.7198,31.4075,6.9096,3.0
2024-10-20 21:15:00+00:00,19.1555,5.3636,9.5,2.755,32.4539,7.1399,3.0
2024-10-20 21:30:00+00:00,19.7157,5.5204,8.2059,2.3797,30.0906,6.6199,3.0
2024-10-20 21:45:00+00:00,18.8766,5.2854,8.4702,2.4563,27.7656,6.1084,3.0
2024-10-20 22:00:00+00:00,18.0257,5.0472,8.4015,2.4364,29.9339,6.5855,3.0
2024-10-20 22:15:00+00:00,17.1322,4.797,8.0715,2.3407,27.0162,5.9436,3.0
2024-10-20 22:30:00+00:00,16.5481,4.6335,7.7727,2.2541,26.8865,5.915,3.0
2024-10-20 22:45:00+00:00,15.3311,4.2927,7.2853,2.1127,26.7881,5.8934,3.0
2024-10-20 23:00:00+00:00,15.7056,4.3976,6.535,1.8951,25.73,5.6606,3.0
2024-10-20 23:15:00+00:00,15.6791,4.3901,6.6463,1.9274,23.0953,5.081,3.0
2024-10-20 23:30:00+00:00,14.2861,4.0001,6.5594,1.9022,23.1334,5.0894,0.0
2024-10-20 23:45:00+00:00,14.6106,4.091,6.2069,1.8,22.7198,4.9984,0.0
2024-10-21 00:00:00+00:00,14.3131,4.0077,6.7464,1.9565,23.3477,5.1365,0.0
2024-10-21 00:15:00+00:00,13.8348,3.8738,6.7301,1.9517,23.5516,5.1813,0.0
2024-10-21 00:30:00+00:00,13.2023,3.6966,6.2731,1.8192,21.4519,4.7194,0.0
